player,team,match,rating
Jordon Ibe,Bournemouth,Bournemouth - West Ham,6.575
Jordon Ibe,Bournemouth,Brighton - Bournemouth,7.82
Jordon Ibe,Bournemouth,Burnley - Bournemouth,7.904999999999999
Jordon Ibe,Bournemouth,Chelsea - Bournemouth,7.255
Jordon Ibe,Bournemouth,Crystal Palace - Bournemouth,6.15
Jordon Ibe,Bournemouth,Everton - Bournemouth,6.205
Jordon Ibe,Bournemouth,Huddersfield - Bournemouth,6.095000000000001
Jordon Ibe,Bournemouth,Liverpool - Bournemouth,5.1
Jordon Ibe,Bournemouth,Manchester City - Bournemouth,6.04
Jordon Ibe,Bournemouth,Newcastle United - Bournemouth,6.25
Jordon Ibe,Bournemouth,Southampton - Bournemouth,6.08
Jordon Ibe,Bournemouth,Stoke - Bournemouth,6.734999999999999
Jordon Ibe,Bournemouth,Swansea - Bournemouth,6.15
Jordon Ibe,Bournemouth,Tottenham - Bournemouth,6.575
Jordon Ibe,Bournemouth,Watford - Bournemouth,6.075
Jordon Ibe,Bournemouth,West Bromwich Albion - Bournemouth,5.705
Jordon Ibe,Bournemouth,West Ham - Bournemouth,5.390000000000001
Jose Fonte,West Ham,Burnley - West Ham,7.145
Jose Fonte,West Ham,Crystal Palace - West Ham,6.055
Jose Fonte,West Ham,Southampton - West Ham,5.654999999999999
Jose Fonte,West Ham,West Bromwich Albion - West Ham,6.115
Jose Fonte,West Ham,West Ham - Brighton,5.645
Jose Fonte,West Ham,West Ham - Huddersfield,6.765000000000001
Jose Fonte,West Ham,West Ham - Swansea,6.945
Jose Fonte,West Ham,West Ham - Tottenham,6.25
Jose Holebas,Watford,Arsenal - Watford,5.9399999999999995
Jose Holebas,Watford,Bournemouth - Watford,7.25
Jose Holebas,Watford,Brighton - Watford,5.925
Jose Holebas,Watford,Burnley - Watford,5.615
Jose Holebas,Watford,Chelsea - Watford,6.075
Jose Holebas,Watford,Crystal Palace - Watford,6.1850000000000005
Jose Holebas,Watford,Everton - Watford,5.745
Jose Holebas,Watford,Liverpool - Watford,5.215
Jose Holebas,Watford,Manchester United - Watford,6.220000000000001
Jose Holebas,Watford,Southampton - Watford,7.04
Jose Holebas,Watford,Stoke - Watford,6.34
Jose Holebas,Watford,Swansea - Watford,6.49
Jose Holebas,Watford,Tottenham - Watford,5.6899999999999995
Jose Holebas,Watford,Watford - Arsenal,6.895
Jose Holebas,Watford,Watford - Bournemouth,5.84
Jose Holebas,Watford,Watford - Burnley,5.955
Jose Holebas,Watford,Watford - Chelsea,6.23
Jose Holebas,Watford,Watford - Crystal Palace,6.515000000000001
Jose Holebas,Watford,Watford - Everton,7.495
Jose Holebas,Watford,Watford - Huddersfield,5.585
Jose Holebas,Watford,Watford - Liverpool,6.779999999999999
Jose Holebas,Watford,Watford - Manchester City,5.425
Jose Holebas,Watford,Watford - Newcastle United,6.71
Jose Holebas,Watford,Watford - Stoke,6.859999999999999
Jose Holebas,Watford,Watford - West Bromwich Albion,6.91
Jose Holebas,Watford,Watford - West Ham,6.025
Jose Holebas,Watford,West Bromwich Albion - Watford,7.75
Jose Holebas,Watford,West Ham - Watford,5.95
Jose Izquierdo,Brighton,Arsenal - Brighton,6.005
Jose Izquierdo,Brighton,Bournemouth - Brighton,5.484999999999999
Jose Izquierdo,Brighton,Brighton - Arsenal,7.445
Jose Izquierdo,Brighton,Brighton - Bournemouth,8.125
Jose Izquierdo,Brighton,Brighton - Burnley,5.98
Jose Izquierdo,Brighton,Brighton - Chelsea,5.4399999999999995
Jose Izquierdo,Brighton,Brighton - Crystal Palace,6.8149999999999995
Jose Izquierdo,Brighton,Brighton - Everton,6.34
Jose Izquierdo,Brighton,Brighton - Huddersfield,6.055
Jose Izquierdo,Brighton,Brighton - Leicester,6.305
Jose Izquierdo,Brighton,Brighton - Liverpool,6.02
Jose Izquierdo,Brighton,Brighton - Manchester United,7.4399999999999995
Jose Izquierdo,Brighton,Brighton - Southampton,6.71
Jose Izquierdo,Brighton,Brighton - Stoke,7.27
Jose Izquierdo,Brighton,Brighton - Swansea,7.859999999999999
Jose Izquierdo,Brighton,Brighton - Tottenham,6.88
Jose Izquierdo,Brighton,Brighton - West Ham,7.725
Jose Izquierdo,Brighton,Burnley - Brighton,6.795
Jose Izquierdo,Brighton,Chelsea - Brighton,6.109999999999999
Jose Izquierdo,Brighton,Crystal Palace - Brighton,6.93
Jose Izquierdo,Brighton,Everton - Brighton,5.475
Jose Izquierdo,Brighton,Huddersfield - Brighton,6.16
Jose Izquierdo,Brighton,Manchester City - Brighton,5.965
Jose Izquierdo,Brighton,Manchester United - Brighton,6.05
Jose Izquierdo,Brighton,Southampton - Brighton,6.96
Jose Izquierdo,Brighton,Stoke - Brighton,8.475
Jose Izquierdo,Brighton,Swansea - Brighton,6.24
Jose Izquierdo,Brighton,Tottenham - Brighton,6.005
Jose Izquierdo,Brighton,Watford - Brighton,6.09
Jose Izquierdo,Brighton,West Bromwich Albion - Brighton,5.91
Jose Izquierdo,Brighton,West Ham - Brighton,7.825
Joselu,Newcastle United,Arsenal - Newcastle United,5.865
Joselu,Newcastle United,Brighton - Newcastle United,5.88
Joselu,Newcastle United,Burnley - Newcastle United,5.84
Joselu,Newcastle United,Huddersfield - Newcastle United,6.29
Joselu,Newcastle United,Leicester - Newcastle United,6.07
Joselu,Newcastle United,Liverpool - Newcastle United,6.2
Joselu,Newcastle United,Manchester City - Newcastle United,6.0649999999999995
Joselu,Newcastle United,Manchester United - Newcastle United,5.995
Joselu,Newcastle United,Newcastle United - Arsenal,6.1850000000000005
Joselu,Newcastle United,Newcastle United - Bournemouth,6.215
Joselu,Newcastle United,Newcastle United - Brighton,6.135
Joselu,Newcastle United,Newcastle United - Burnley,6.165
Joselu,Newcastle United,Newcastle United - Chelsea,6.140000000000001
Joselu,Newcastle United,Newcastle United - Crystal Palace,5.1
Joselu,Newcastle United,Newcastle United - Everton,6.13
Joselu,Newcastle United,Newcastle United - Leicester,6.745
Joselu,Newcastle United,Newcastle United - Liverpool,6.725
Joselu,Newcastle United,Newcastle United - Manchester City,5.234999999999999
Joselu,Newcastle United,Newcastle United - Manchester United,5.65
Joselu,Newcastle United,Newcastle United - Southampton,6.105
Joselu,Newcastle United,Newcastle United - Stoke,5.77
Joselu,Newcastle United,Newcastle United - Swansea,6.5600000000000005
Joselu,Newcastle United,Newcastle United - Watford,5.995
Joselu,Newcastle United,Newcastle United - West Bromwich Albion,5.49
Joselu,Newcastle United,Newcastle United - West Ham,7.45
Joselu,Newcastle United,Southampton - Newcastle United,6.035
Joselu,Newcastle United,Swansea - Newcastle United,7.2
Joselu,Newcastle United,Tottenham - Newcastle United,5.555
Joselu,Newcastle United,West Bromwich Albion - Newcastle United,5.765000000000001
Joselu,Newcastle United,West Ham - Newcastle United,7.1
Joseph Gomez,Liverpool,Arsenal - Liverpool,5.92
Joseph Gomez,Liverpool,Bournemouth - Liverpool,7.135
Joseph Gomez,Liverpool,Burnley - Liverpool,6.425
Joseph Gomez,Liverpool,Huddersfield - Liverpool,7.109999999999999
Joseph Gomez,Liverpool,Leicester - Liverpool,6.375
Joseph Gomez,Liverpool,Liverpool - Arsenal,7.665
Joseph Gomez,Liverpool,Liverpool - Chelsea,7.255
Joseph Gomez,Liverpool,Liverpool - Crystal Palace,6.705
Joseph Gomez,Liverpool,Liverpool - Everton,6.93
Joseph Gomez,Liverpool,Liverpool - Huddersfield,6.83
Joseph Gomez,Liverpool,Liverpool - Leicester,7.105
Joseph Gomez,Liverpool,Liverpool - Manchester City,6.383333333333333
Joseph Gomez,Liverpool,Liverpool - Manchester United,7.720000000000001
Joseph Gomez,Liverpool,Liverpool - Stoke,6.65
Joseph Gomez,Liverpool,Liverpool - Watford,7.404999999999999
Joseph Gomez,Liverpool,Liverpool - West Bromwich Albion,6.09
Joseph Gomez,Liverpool,Newcastle United - Liverpool,6.5
Joseph Gomez,Liverpool,Stoke - Liverpool,7.105
Joseph Gomez,Liverpool,Swansea - Liverpool,5.945
Joseph Gomez,Liverpool,Tottenham - Liverpool,5.62
Joseph Gomez,Liverpool,Watford - Liverpool,6.03
Joseph Gomez,Liverpool,West Bromwich Albion - Liverpool,7.15
Joseph Gomez,Liverpool,West Ham - Liverpool,6.58
Joseph Willock,Arsenal,Manchester United - Arsenal,5.89
Joseph Willock,Arsenal,Newcastle United - Arsenal,5.595000000000001
Josh Cullen,West Ham,Chelsea - West Ham,6.08
Josh Cullen,West Ham,West Ham - Southampton,6.105
Josh Sims,Southampton,Arsenal - Southampton,5.99
Josh Sims,Southampton,Burnley - Southampton,6.695
Josh Sims,Southampton,Newcastle United - Southampton,6.135
Josh Sims,Southampton,Southampton - Chelsea,6.08
Josh Sims,Southampton,Southampton - Stoke,6.425
Josh Tymon,Stoke,Chelsea - Stoke,4.4350000000000005
Josh Tymon,Stoke,Manchester United - Stoke,4.85
Joshua King,Bournemouth,Arsenal - Bournemouth,5.775
Joshua King,Bournemouth,Bournemouth - Brighton,6.859999999999999
Joshua King,Bournemouth,Bournemouth - Burnley,7.0
Joshua King,Bournemouth,Bournemouth - Crystal Palace,7.029999999999999
Joshua King,Bournemouth,Bournemouth - Everton,6.505
Joshua King,Bournemouth,Bournemouth - Huddersfield,7.395
Joshua King,Bournemouth,Bournemouth - Leicester,7.27
Joshua King,Bournemouth,Bournemouth - Liverpool,5.42
Joshua King,Bournemouth,Bournemouth - Manchester City,6.93
Joshua King,Bournemouth,Bournemouth - Manchester United,6.395
Joshua King,Bournemouth,Bournemouth - Newcastle United,6.345000000000001
Joshua King,Bournemouth,Bournemouth - Southampton,6.404999999999999
Joshua King,Bournemouth,Bournemouth - Stoke,6.855
Joshua King,Bournemouth,Bournemouth - Swansea,6.82
Joshua King,Bournemouth,Bournemouth - Tottenham,5.88
Joshua King,Bournemouth,Bournemouth - Watford,5.965
Joshua King,Bournemouth,Bournemouth - West Bromwich Albion,7.345000000000001
Joshua King,Bournemouth,Bournemouth - West Ham,6.355
Joshua King,Bournemouth,Burnley - Bournemouth,7.970000000000001
Joshua King,Bournemouth,Chelsea - Bournemouth,5.984999999999999
Joshua King,Bournemouth,Crystal Palace - Bournemouth,6.42
Joshua King,Bournemouth,Everton - Bournemouth,7.08
Joshua King,Bournemouth,Huddersfield - Bournemouth,5.9
Joshua King,Bournemouth,Leicester - Bournemouth,7.43
Joshua King,Bournemouth,Liverpool - Bournemouth,5.04
Joshua King,Bournemouth,Manchester United - Bournemouth,6.625
Joshua King,Bournemouth,Newcastle United - Bournemouth,7.26
Joshua King,Bournemouth,Southampton - Bournemouth,6.74
Joshua King,Bournemouth,Swansea - Bournemouth,7.83
Joshua King,Bournemouth,Tottenham - Bournemouth,6.61
Joshua King,Bournemouth,Watford - Bournemouth,7.02
Joshua King,Bournemouth,West Bromwich Albion - Bournemouth,6.225
Joshua King,Bournemouth,West Ham - Bournemouth,6.2
Juan Mata,Manchester United,Brighton - Manchester United,5.79
Juan Mata,Manchester United,Burnley - Manchester United,6.385
Juan Mata,Manchester United,Crystal Palace - Manchester United,6.295
Juan Mata,Manchester United,Everton - Manchester United,7.175
Juan Mata,Manchester United,Huddersfield - Manchester United,4.515000000000001
Juan Mata,Manchester United,Leicester - Manchester United,8.76
Juan Mata,Manchester United,Manchester United - Bournemouth,7.154999999999999
Juan Mata,Manchester United,Manchester United - Brighton,6.255
Juan Mata,Manchester United,Manchester United - Burnley,6.1899999999999995
Juan Mata,Manchester United,Manchester United - Crystal Palace,7.390000000000001
Juan Mata,Manchester United,Manchester United - Everton,7.005
Juan Mata,Manchester United,Manchester United - Huddersfield,7.904999999999999
Juan Mata,Manchester United,Manchester United - Leicester,6.84
Juan Mata,Manchester United,Manchester United - Liverpool,6.145
Juan Mata,Manchester United,Manchester United - Manchester City,5.125
Juan Mata,Manchester United,Manchester United - Newcastle United,6.795
Juan Mata,Manchester United,Manchester United - Southampton,6.035
Juan Mata,Manchester United,Manchester United - Stoke,7.0
Juan Mata,Manchester United,Manchester United - Swansea,6.33
Juan Mata,Manchester United,Manchester United - Watford,6.529999999999999
Juan Mata,Manchester United,Manchester United - West Bromwich Albion,5.855
Juan Mata,Manchester United,Manchester United - West Ham,7.635
Juan Mata,Manchester United,Newcastle United - Manchester United,5.6850000000000005
Juan Mata,Manchester United,Southampton - Manchester United,6.18
Juan Mata,Manchester United,Stoke - Manchester United,5.55
Juan Mata,Manchester United,Swansea - Manchester United,7.029999999999999
Juan Mata,Manchester United,Tottenham - Manchester United,5.46
Juan Mata,Manchester United,West Bromwich Albion - Manchester United,6.635
Julian Speroni,Crystal Palace,Crystal Palace - Arsenal,5.5
Julian Speroni,Crystal Palace,Crystal Palace - Bournemouth,5.734999999999999
Julian Speroni,Crystal Palace,Crystal Palace - Chelsea,6.855
Julian Speroni,Crystal Palace,Crystal Palace - Watford,6.725
Julian Speroni,Crystal Palace,Crystal Palace - West Ham,5.779999999999999
Julian Speroni,Crystal Palace,Leicester - Crystal Palace,7.1
Julian Speroni,Crystal Palace,Newcastle United - Crystal Palace,6.1899999999999995
Julian Speroni,Crystal Palace,Swansea - Crystal Palace,6.225
Julian Speroni,Crystal Palace,Tottenham - Crystal Palace,6.305
Julian Speroni,Crystal Palace,West Bromwich Albion - Crystal Palace,8.25
Julien Ngoy,Stoke,Chelsea - Stoke,4.445
Junior Stanislas,Bournemouth,Bournemouth - Chelsea,5.55
Junior Stanislas,Bournemouth,Bournemouth - Leicester,6.895
Junior Stanislas,Bournemouth,Bournemouth - Liverpool,6.105
Junior Stanislas,Bournemouth,Bournemouth - Newcastle United,6.785
Junior Stanislas,Bournemouth,Bournemouth - Southampton,5.725
Junior Stanislas,Bournemouth,Bournemouth - Stoke,6.745
Junior Stanislas,Bournemouth,Bournemouth - Tottenham,8.02
Junior Stanislas,Bournemouth,Bournemouth - West Bromwich Albion,7.975
Junior Stanislas,Bournemouth,Chelsea - Bournemouth,7.65
Junior Stanislas,Bournemouth,Crystal Palace - Bournemouth,6.140000000000001
Junior Stanislas,Bournemouth,Everton - Bournemouth,6.295
Junior Stanislas,Bournemouth,Huddersfield - Bournemouth,7.0
Junior Stanislas,Bournemouth,Leicester - Bournemouth,7.015000000000001
Junior Stanislas,Bournemouth,Manchester City - Bournemouth,6.045
Junior Stanislas,Bournemouth,Manchester United - Bournemouth,6.67
Junior Stanislas,Bournemouth,Stoke - Bournemouth,7.984999999999999
Junior Stanislas,Bournemouth,Tottenham - Bournemouth,5.91
Junior Stanislas,Bournemouth,Watford - Bournemouth,6.955
Junior Stanislas,Bournemouth,West Ham - Bournemouth,7.29
Jurgen Locadia,Brighton,Brighton - Leicester,6.16
Jurgen Locadia,Brighton,Brighton - Swansea,6.895
Jurgen Locadia,Brighton,Crystal Palace - Brighton,6.26
Jurgen Locadia,Brighton,Everton - Brighton,5.470000000000001
Jurgen Locadia,Brighton,Liverpool - Brighton,5.18
Jurgen Locadia,Brighton,Manchester City - Brighton,5.46
Karl Darlow,Newcastle United,Chelsea - Newcastle United,6.525
Karl Darlow,Newcastle United,Crystal Palace - Newcastle United,6.5649999999999995
Karl Darlow,Newcastle United,Manchester City - Newcastle United,7.335
Karl Darlow,Newcastle United,Newcastle United - Brighton,7.13
Karl Darlow,Newcastle United,Newcastle United - Burnley,6.765000000000001
Karl Darlow,Newcastle United,Newcastle United - Everton,5.5
Karl Darlow,Newcastle United,Newcastle United - Leicester,5.5
Karl Darlow,Newcastle United,Newcastle United - Swansea,6.29
Karl Darlow,Newcastle United,Stoke - Newcastle United,8.015
Karl Darlow,Newcastle United,West Bromwich Albion - Newcastle United,6.66
Kasey Palmer,Huddersfield,Crystal Palace - Huddersfield,6.835
Kasey Palmer,Huddersfield,Everton - Huddersfield,6.05
Kasey Palmer,Huddersfield,Huddersfield - Newcastle United,5.975
Kasey Palmer,Huddersfield,Huddersfield - Southampton,6.779999999999999
Kasper Schmeichel,Leicester,Arsenal - Leicester,6.359999999999999
Kasper Schmeichel,Leicester,Bournemouth - Leicester,7.255
Kasper Schmeichel,Leicester,Brighton - Leicester,7.890000000000001
Kasper Schmeichel,Leicester,Burnley - Leicester,6.445
Kasper Schmeichel,Leicester,Chelsea - Leicester,7.35
Kasper Schmeichel,Leicester,Everton - Leicester,6.220000000000001
Kasper Schmeichel,Leicester,Huddersfield - Leicester,6.42
Kasper Schmeichel,Leicester,Leicester - Bournemouth,6.045
Kasper Schmeichel,Leicester,Leicester - Brighton,6.470000000000001
Kasper Schmeichel,Leicester,Leicester - Burnley,6.85
Kasper Schmeichel,Leicester,Leicester - Chelsea,6.43
Kasper Schmeichel,Leicester,Leicester - Crystal Palace,6.275
Kasper Schmeichel,Leicester,Leicester - Everton,7.105
Kasper Schmeichel,Leicester,Leicester - Huddersfield,6.3100000000000005
Kasper Schmeichel,Leicester,Leicester - Liverpool,6.025
Kasper Schmeichel,Leicester,Leicester - Manchester City,6.465
Kasper Schmeichel,Leicester,Leicester - Manchester United,6.154999999999999
Kasper Schmeichel,Leicester,Leicester - Newcastle United,5.43
Kasper Schmeichel,Leicester,Leicester - Stoke,5.41
Kasper Schmeichel,Leicester,Leicester - Swansea,5.92
Kasper Schmeichel,Leicester,Leicester - Tottenham,7.484999999999999
Kasper Schmeichel,Leicester,Leicester - Watford,7.355
Kasper Schmeichel,Leicester,Leicester - West Bromwich Albion,5.915
Kasper Schmeichel,Leicester,Liverpool - Leicester,6.215
Kasper Schmeichel,Leicester,Manchester City - Leicester,4.395
Kasper Schmeichel,Leicester,Manchester United - Leicester,8.02
Kasper Schmeichel,Leicester,Newcastle United - Leicester,6.154999999999999
Kasper Schmeichel,Leicester,Southampton - Leicester,6.865
Kasper Schmeichel,Leicester,Stoke - Leicester,6.6899999999999995
Kasper Schmeichel,Leicester,Swansea - Leicester,6.87
Kasper Schmeichel,Leicester,Watford - Leicester,5.029999999999999
Kasper Schmeichel,Leicester,West Bromwich Albion - Leicester,6.6899999999999995
Kasper Schmeichel,Leicester,West Ham - Leicester,6.525
Kelechi Iheanacho,Leicester,Arsenal - Leicester,5.9
Kelechi Iheanacho,Leicester,Bournemouth - Leicester,6.0
Kelechi Iheanacho,Leicester,Burnley - Leicester,6.27
Kelechi Iheanacho,Leicester,Crystal Palace - Leicester,5.775
Kelechi Iheanacho,Leicester,Everton - Leicester,5.6850000000000005
Kelechi Iheanacho,Leicester,Huddersfield - Leicester,6.125
Kelechi Iheanacho,Leicester,Leicester - Arsenal,8.535
Kelechi Iheanacho,Leicester,Leicester - Bournemouth,5.98
Kelechi Iheanacho,Leicester,Leicester - Chelsea,6.09
Kelechi Iheanacho,Leicester,Leicester - Everton,6.015000000000001
Kelechi Iheanacho,Leicester,Leicester - Liverpool,6.0
Kelechi Iheanacho,Leicester,Leicester - Manchester City,4.965
Kelechi Iheanacho,Leicester,Leicester - Southampton,6.62
Kelechi Iheanacho,Leicester,Leicester - Stoke,5.545
Kelechi Iheanacho,Leicester,Leicester - Swansea,7.02
Kelechi Iheanacho,Leicester,Leicester - West Bromwich Albion,5.42
Kelechi Iheanacho,Leicester,Leicester - West Ham,5.1
Kelechi Iheanacho,Leicester,Manchester City - Leicester,5.470000000000001
Kelechi Iheanacho,Leicester,Stoke - Leicester,6.005
Kelechi Iheanacho,Leicester,Tottenham - Leicester,7.38
Kelechi Iheanacho,Leicester,West Bromwich Albion - Leicester,8.17
Kenedy,Newcastle United,Bournemouth - Newcastle United,6.875
Kenedy,Newcastle United,Crystal Palace - Newcastle United,6.98
Kenedy,Newcastle United,Everton - Newcastle United,6.58
Kenedy,Newcastle United,Leicester - Newcastle United,7.005
Kenedy,Newcastle United,Liverpool - Newcastle United,6.335
Kenedy,Newcastle United,Newcastle United - Arsenal,6.38
Kenedy,Newcastle United,Newcastle United - Burnley,7.859999999999999
Kenedy,Newcastle United,Newcastle United - Huddersfield,7.09
Kenedy,Newcastle United,Newcastle United - Manchester United,6.234999999999999
Kenedy,Newcastle United,Newcastle United - Southampton,8.27
Kenedy,Newcastle United,Newcastle United - West Bromwich Albion,6.495
Kenedy,Newcastle United,Tottenham - Newcastle United,6.029999999999999
Kenedy,Newcastle United,Watford - Newcastle United,6.0649999999999995
Kevin De Bruyne,Manchester City,Arsenal - Manchester City,7.795
Kevin De Bruyne,Manchester City,Bournemouth - Manchester City,6.220000000000001
Kevin De Bruyne,Manchester City,Brighton - Manchester City,7.109999999999999
Kevin De Bruyne,Manchester City,Burnley - Manchester City,6.779999999999999
Kevin De Bruyne,Manchester City,Chelsea - Manchester City,8.79
